batch_id,task_id,latitude,longitude,satellite,intervals
1,960,,,Satellite7,"(('18 Aug 2018 04:48:28.165', '18 Aug 2018 04:55:40.919'),)"
1,961,,,Satellite1,"(('18 Aug 2018 04:02:51.331', '18 Aug 2018 04:14:28.214'),)"
1,961,,,Satellite3,"(('18 Aug 2018 04:32:17.751', '18 Aug 2018 04:41:29.041'),)"
1,961,,,Satellite5,"(('18 Aug 2018 04:09:37.015', '18 Aug 2018 04:23:52.789'),)"
1,961,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:17.945'),)"
1,961,,,Satellite7,"(('18 Aug 2018 04:44:57.989', '18 Aug 2018 04:55:35.496'),)"
1,962,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:26.369'),)"
1,962,,,Satellite3,"(('18 Aug 2018 04:25:11.652', '18 Aug 2018 04:38:28.542'),)"
1,962,,,Satellite5,"(('18 Aug 2018 04:04:40.635', '18 Aug 2018 04:15:53.155'),)"
1,962,,,Satellite7,"(('18 Aug 2018 04:39:06.099', '18 Aug 2018 04:50:13.207'),)"
1,963,,,Satellite4,"(('18 Aug 2018 04:39:52.247', '18 Aug 2018 04:51:10.209'),)"
1,963,,,Satellite5,"(('18 Aug 2018 04:13:17.060', '18 Aug 2018 04:17:02.529'),)"
1,963,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:59.813'),)"
1,964,,,Satellite1,"(('18 Aug 2018 04:05:31.335', '18 Aug 2018 04:18:50.693'),)"
1,964,,,Satellite3,"(('18 Aug 2018 04:34:37.209', '18 Aug 2018 04:46:34.128'),)"
1,964,,,Satellite5,"(('18 Aug 2018 04:12:47.625', '18 Aug 2018 04:27:38.764'),)"
1,964,,,Satellite6,"(('18 Aug 2018 04:00:43.576', '18 Aug 2018 04:13:25.650'),)"
1,964,,,Satellite7,"(('18 Aug 2018 04:47:33.452', '18 Aug 2018 04:59:57.193'),)"
1,965,,,Satellite4,"(('18 Aug 2018 04:39:12.016', '18 Aug 2018 04:50:15.638'),)"
1,965,,,Satellite5,"(('18 Aug 2018 04:10:40.631', '18 Aug 2018 04:18:23.647'),)"
1,965,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:21.537'),)"
1,966,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:54.318'),)"
1,966,,,Satellite3,"(('18 Aug 2018 04:25:33.064', '18 Aug 2018 04:36:42.016'),)"
1,966,,,Satellite4,"(('18 Aug 2018 04:35:47.240', '18 Aug 2018 04:43:50.574'),)"
1,966,,,Satellite5,"(('18 Aug 2018 04:03:45.677', '18 Aug 2018 04:18:07.529'),)"
1,966,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:39.929'),)"
1,966,,,Satellite7,"(('18 Aug 2018 04:38:57.528', '18 Aug 2018 04:50:17.478'),)"
1,967,,,Satellite1,"(('18 Aug 2018 04:02:49.450', '18 Aug 2018 04:14:30.833'),)"
1,967,,,Satellite3,"(('18 Aug 2018 04:32:14.026', '18 Aug 2018 04:41:34.097'),)"
1,967,,,Satellite5,"(('18 Aug 2018 04:09:36.058', '18 Aug 2018 04:23:54.052'),)"
1,967,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:18.200'),)"
1,967,,,Satellite7,"(('18 Aug 2018 04:44:55.725', '18 Aug 2018 04:55:38.505'),)"
1,968,,,Satellite1,"(('18 Aug 2018 04:02:36.280', '18 Aug 2018 04:14:43.076'),)"
1,968,,,Satellite3,"(('18 Aug 2018 04:30:26.669', '18 Aug 2018 04:44:16.325'),)"
1,968,,,Satellite5,"(('18 Aug 2018 04:10:31.804', '18 Aug 2018 04:22:13.389'),)"
1,968,,,Satellite6,"(('18 Aug 2018 04:00:25.386', '18 Aug 2018 04:05:33.817'),)"
1,968,,,Satellite7,"(('18 Aug 2018 04:44:22.124', '18 Aug 2018 04:56:13.287'),)"
1,969,,,Satellite1,"(('18 Aug 2018 04:05:45.321', '18 Aug 2018 04:16:32.261'),)"
1,969,,,Satellite3,"(('18 Aug 2018 04:33:11.030', '18 Aug 2018 04:46:30.445'),)"
1,969,,,Satellite5,"(('18 Aug 2018 04:14:30.336', '18 Aug 2018 04:23:22.595'),)"
1,969,,,Satellite7,"(('18 Aug 2018 04:47:29.179', '18 Aug 2018 04:57:58.795'),)"
1,970,,,Satellite4,"(('18 Aug 2018 04:45:15.970', '18 Aug 2018 04:56:41.391'),)"
1,971,,,Satellite1,"(('18 Aug 2018 04:04:06.141', '18 Aug 2018 04:17:29.234'),)"
1,971,,,Satellite3,"(('18 Aug 2018 04:32:20.655', '18 Aug 2018 04:46:21.977'),)"
1,971,,,Satellite5,"(('18 Aug 2018 04:11:52.697', '18 Aug 2018 04:25:29.054'),)"
1,971,,,Satellite6,"(('18 Aug 2018 04:00:41.969', '18 Aug 2018 04:10:06.716'),)"
1,971,,,Satellite7,"(('18 Aug 2018 04:45:57.582', '18 Aug 2018 04:58:48.659'),)"
1,972,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:58.413'),)"
1,972,,,Satellite3,"(('18 Aug 2018 04:25:02.638', '18 Aug 2018 04:38:29.175'),)"
1,972,,,Satellite5,"(('18 Aug 2018 04:03:41.678', '18 Aug 2018 04:18:36.214'),)"
1,972,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:35.838'),)"
1,972,,,Satellite7,"(('18 Aug 2018 04:38:35.314', '18 Aug 2018 04:51:29.141'),)"
1,973,,,Satellite1,"(('18 Aug 2018 04:03:57.635', '18 Aug 2018 04:16:30.338'),)"
1,973,,,Satellite3,"(('18 Aug 2018 04:33:13.358', '18 Aug 2018 04:43:53.259'),)"
1,973,,,Satellite5,"(('18 Aug 2018 04:10:57.333', '18 Aug 2018 04:25:37.014'),)"
1,973,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:44.725'),)"
1,973,,,Satellite7,"(('18 Aug 2018 04:46:01.728', '18 Aug 2018 04:57:38.153'),)"
1,974,,,Satellite1,"(('18 Aug 2018 04:02:24.249', '18 Aug 2018 04:15:51.378'),)"
1,974,,,Satellite3,"(('18 Aug 2018 04:31:02.664', '18 Aug 2018 04:44:04.684'),)"
1,974,,,Satellite5,"(('18 Aug 2018 04:09:41.013', '18 Aug 2018 04:24:27.380'),)"
1,974,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:05.686'),)"
1,974,,,Satellite7,"(('18 Aug 2018 04:44:20.208', '18 Aug 2018 04:57:09.185'),)"
1,975,,,Satellite4,"(('18 Aug 2018 04:41:45.254', '18 Aug 2018 04:53:10.674'),)"
1,976,,,Satellite1,"(('18 Aug 2018 04:09:06.542', '18 Aug 2018 04:14:41.232'),)"
1,976,,,Satellite4,"(('18 Aug 2018 04:45:36.540', '18 Aug 2018 04:53:08.077'),)"
1,976,,,Satellite5,"(('18 Aug 2018 04:14:21.415', '18 Aug 2018 04:25:51.697'),)"
1,976,,,Satellite6,"(('18 Aug 2018 04:01:21.773', '18 Aug 2018 04:12:58.811'),)"
1,977,,,Satellite1,"(('18 Aug 2018 04:06:05.242', '18 Aug 2018 04:19:52.229'),)"
1,977,,,Satellite3,"(('18 Aug 2018 04:34:50.903', '18 Aug 2018 04:48:03.511'),)"
1,977,,,Satellite5,"(('18 Aug 2018 04:13:39.800', '18 Aug 2018 04:28:18.951'),)"
1,977,,,Satellite6,"(('18 Aug 2018 04:01:54.603', '18 Aug 2018 04:13:38.808'),)"
1,977,,,Satellite7,"(('18 Aug 2018 04:48:03.555', '18 Aug 2018 04:59:59.000'),)"
1,978,,,Satellite1,"(('18 Aug 2018 04:09:20.400', '18 Aug 2018 04:22:42.759'),)"
1,978,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:01:09.665'),)"
1,978,,,Satellite3,"(('18 Aug 2018 04:37:31.298', '18 Aug 2018 04:51:34.693'),)"
1,978,,,Satellite5,"(('18 Aug 2018 04:17:43.522', '18 Aug 2018 04:30:27.292'),)"
1,978,,,Satellite6,"(('18 Aug 2018 04:07:19.903', '18 Aug 2018 04:14:16.014'),)"
1,978,,,Satellite7,"(('18 Aug 2018 04:51:14.700', '18 Aug 2018 04:59:59.000'),)"
1,979,,,Satellite1,"(('18 Aug 2018 04:06:23.847', '18 Aug 2018 04:17:01.425'),)"
1,979,,,Satellite3,"(('18 Aug 2018 04:37:03.529', '18 Aug 2018 04:42:53.840'),)"
1,979,,,Satellite5,"(('18 Aug 2018 04:12:57.800', '18 Aug 2018 04:26:43.319'),)"
1,979,,,Satellite6,"(('18 Aug 2018 04:00:24.923', '18 Aug 2018 04:13:14.555'),)"
1,979,,,Satellite7,"(('18 Aug 2018 04:48:42.389', '18 Aug 2018 04:57:53.252'),)"
1,980,,,Satellite1,"(('18 Aug 2018 04:02:45.280', '18 Aug 2018 04:14:22.820'),)"
1,980,,,Satellite3,"(('18 Aug 2018 04:32:10.520', '18 Aug 2018 04:41:24.648'),)"
1,980,,,Satellite5,"(('18 Aug 2018 04:09:31.020', '18 Aug 2018 04:23:47.189'),)"
1,980,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:12.409'),)"
1,980,,,Satellite7,"(('18 Aug 2018 04:44:51.727', '18 Aug 2018 04:55:30.428'),)"
1,981,,,Satellite1,"(('18 Aug 2018 04:02:54.600', '18 Aug 2018 04:16:12.064'),)"
1,981,,,Satellite3,"(('18 Aug 2018 04:31:07.974', '18 Aug 2018 04:45:07.139'),)"
1,981,,,Satellite5,"(('18 Aug 2018 04:10:34.065', '18 Aug 2018 04:24:13.711'),)"
1,981,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:58.404'),)"
1,981,,,Satellite7,"(('18 Aug 2018 04:44:45.290', '18 Aug 2018 04:57:34.849'),)"
1,982,,,Satellite1,"(('18 Aug 2018 04:06:23.107', '18 Aug 2018 04:19:03.291'),)"
1,982,,,Satellite3,"(('18 Aug 2018 04:34:19.324', '18 Aug 2018 04:48:18.096'),)"
1,982,,,Satellite5,"(('18 Aug 2018 04:14:40.863', '18 Aug 2018 04:26:36.232'),)"
1,982,,,Satellite6,"(('18 Aug 2018 04:04:53.499', '18 Aug 2018 04:09:43.448'),)"
1,982,,,Satellite7,"(('18 Aug 2018 04:48:12.722', '18 Aug 2018 04:59:59.000'),)"
1,983,,,Satellite4,"(('18 Aug 2018 04:38:23.490', '18 Aug 2018 04:49:47.833'),)"
1,983,,,Satellite5,"(('18 Aug 2018 04:11:00.691', '18 Aug 2018 04:16:03.358'),)"
1,983,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:33.341'),)"
1,984,,,Satellite1,"(('18 Aug 2018 04:03:05.271', '18 Aug 2018 04:12:36.119'),)"
1,984,,,Satellite3,"(('18 Aug 2018 04:33:32.957', '18 Aug 2018 04:38:19.930'),)"
1,984,,,Satellite4,"(('18 Aug 2018 04:41:46.338', '18 Aug 2018 04:48:31.593'),)"
1,984,,,Satellite5,"(('18 Aug 2018 04:09:25.389', '18 Aug 2018 04:22:35.883'),)"
1,984,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:24.554'),)"
1,984,,,Satellite7,"(('18 Aug 2018 04:45:22.686', '18 Aug 2018 04:53:33.257'),)"
1,985,,,Satellite1,"(('18 Aug 2018 04:04:29.426', '18 Aug 2018 04:16:53.232'),)"
1,985,,,Satellite3,"(('18 Aug 2018 04:33:53.092', '18 Aug 2018 04:44:07.975'),)"
1,985,,,Satellite5,"(('18 Aug 2018 04:11:27.402', '18 Aug 2018 04:26:03.223'),)"
1,985,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:12.998'),)"
1,985,,,Satellite7,"(('18 Aug 2018 04:46:35.108', '18 Aug 2018 04:57:58.830'),)"
1,986,,,Satellite4,"(('18 Aug 2018 04:43:25.069', '18 Aug 2018 04:54:41.273'),)"
1,986,,,Satellite6,"(('18 Aug 2018 04:04:36.599', '18 Aug 2018 04:08:11.871'),)"
1,987,,,Satellite1,"(('18 Aug 2018 04:06:16.853', '18 Aug 2018 04:18:09.152'),)"
1,987,,,Satellite3,"(('18 Aug 2018 04:33:58.775', '18 Aug 2018 04:47:43.204'),)"
1,987,,,Satellite5,"(('18 Aug 2018 04:14:47.902', '18 Aug 2018 04:25:23.482'),)"
1,987,,,Satellite7,"(('18 Aug 2018 04:48:03.990', '18 Aug 2018 04:59:29.592'),)"
1,988,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:52.513'),)"
1,988,,,Satellite3,"(('18 Aug 2018 04:27:46.396', '18 Aug 2018 04:41:33.439'),)"
1,988,,,Satellite5,"(('18 Aug 2018 04:06:39.789', '18 Aug 2018 04:21:15.324'),)"
1,988,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:46.341'),)"
1,988,,,Satellite7,"(('18 Aug 2018 04:41:17.991', '18 Aug 2018 04:54:20.422'),)"
1,989,,,Satellite4,"(('18 Aug 2018 04:39:20.574', '18 Aug 2018 04:50:46.275'),)"
1,989,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:43.212'),)"
1,990,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:27.133'),)"
1,990,,,Satellite3,"(('18 Aug 2018 04:27:54.814', '18 Aug 2018 04:40:36.213'),)"
1,990,,,Satellite5,"(('18 Aug 2018 04:06:22.526', '18 Aug 2018 04:21:15.355'),)"
1,990,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:16.518'),)"
1,990,,,Satellite7,"(('18 Aug 2018 04:41:16.343', '18 Aug 2018 04:53:50.369'),)"
1,991,,,Satellite1,"(('18 Aug 2018 04:09:33.930', '18 Aug 2018 04:20:11.630'),)"
1,991,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:00:00.196'),)"
1,991,,,Satellite3,"(('18 Aug 2018 04:41:06.204', '18 Aug 2018 04:45:26.776'),)"
1,991,,,Satellite5,"(('18 Aug 2018 04:16:08.448', '18 Aug 2018 04:29:50.814'),)"
1,991,,,Satellite6,"(('18 Aug 2018 04:03:25.709', '18 Aug 2018 04:16:16.666'),)"
1,991,,,Satellite7,"(('18 Aug 2018 04:51:59.496', '18 Aug 2018 04:59:59.000'),)"
1,992,,,Satellite1,"(('18 Aug 2018 04:02:11.466', '18 Aug 2018 04:14:15.568'),)"
1,992,,,Satellite3,"(('18 Aug 2018 04:31:22.858', '18 Aug 2018 04:41:34.260'),)"
1,992,,,Satellite5,"(('18 Aug 2018 04:09:02.417', '18 Aug 2018 04:23:31.356'),)"
1,992,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:50.822'),)"
1,992,,,Satellite7,"(('18 Aug 2018 04:44:15.072', '18 Aug 2018 04:55:26.527'),)"
1,993,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:34.293'),)"
1,993,,,Satellite3,"(('18 Aug 2018 04:25:24.433', '18 Aug 2018 04:37:39.097'),)"
1,993,,,Satellite4,"(('18 Aug 2018 04:36:49.822', '18 Aug 2018 04:42:23.417'),)"
1,993,,,Satellite5,"(('18 Aug 2018 04:03:48.550', '18 Aug 2018 04:18:33.061'),)"
1,993,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:52.918'),)"
1,993,,,Satellite7,"(('18 Aug 2018 04:38:52.054', '18 Aug 2018 04:51:00.449'),)"
1,994,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:34.593'),)"
1,994,,,Satellite3,"(('18 Aug 2018 04:28:10.749', '18 Aug 2018 04:37:55.248'),)"
1,994,,,Satellite4,"(('18 Aug 2018 04:38:25.075', '18 Aug 2018 04:45:19.860'),)"
1,994,,,Satellite5,"(('18 Aug 2018 04:05:55.736', '18 Aug 2018 04:20:00.793'),)"
1,994,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:36.544'),)"
1,994,,,Satellite7,"(('18 Aug 2018 04:41:16.712', '18 Aug 2018 04:51:50.543'),)"
1,995,,,Satellite1,"(('18 Aug 2018 04:04:32.799', '18 Aug 2018 04:18:04.982'),)"
1,995,,,Satellite3,"(('18 Aug 2018 04:32:52.633', '18 Aug 2018 04:46:49.832'),)"
1,995,,,Satellite5,"(('18 Aug 2018 04:12:17.959', '18 Aug 2018 04:26:09.948'),)"
1,995,,,Satellite6,"(('18 Aug 2018 04:01:00.106', '18 Aug 2018 04:10:56.578'),)"
1,995,,,Satellite7,"(('18 Aug 2018 04:46:25.486', '18 Aug 2018 04:59:22.048'),)"
1,996,,,Satellite4,"(('18 Aug 2018 04:38:45.716', '18 Aug 2018 04:50:03.265'),)"
1,996,,,Satellite5,"(('18 Aug 2018 04:10:52.639', '18 Aug 2018 04:17:08.369'),)"
1,996,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:23.343'),)"
1,997,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:00.693'),)"
1,997,,,Satellite3,"(('18 Aug 2018 04:26:53.857', '18 Aug 2018 04:40:44.942'),)"
1,997,,,Satellite5,"(('18 Aug 2018 04:05:46.306', '18 Aug 2018 04:20:23.043'),)"
1,997,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:56.843'),)"
1,997,,,Satellite7,"(('18 Aug 2018 04:40:27.084', '18 Aug 2018 04:53:30.643'),)"
1,998,,,Satellite1,"(('18 Aug 2018 04:08:57.429', '18 Aug 2018 04:12:16.342'),)"
1,998,,,Satellite4,"(('18 Aug 2018 04:43:55.606', '18 Aug 2018 04:52:37.168'),)"
1,998,,,Satellite5,"(('18 Aug 2018 04:13:27.789', '18 Aug 2018 04:24:15.922'),)"
1,998,,,Satellite6,"(('18 Aug 2018 04:00:26.871', '18 Aug 2018 04:11:34.582'),)"
1,999,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:34.000'),)"
1,999,,,Satellite3,"(('18 Aug 2018 04:25:29.494', '18 Aug 2018 04:39:33.385'),)"
1,999,,,Satellite5,"(('18 Aug 2018 04:04:25.503', '18 Aug 2018 04:18:47.602'),)"
1,999,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:15.623'),)"
1,999,,,Satellite7,"(('18 Aug 2018 04:39:07.275', '18 Aug 2018 04:52:08.675'),)"
1,1000,,,Satellite1,"(('18 Aug 2018 04:01:56.643', '18 Aug 2018 04:15:17.956'),)"
1,1000,,,Satellite3,"(('18 Aug 2018 04:30:36.699', '18 Aug 2018 04:43:26.916'),)"
1,1000,,,Satellite5,"(('18 Aug 2018 04:09:09.211', '18 Aug 2018 04:23:58.609'),)"
1,1000,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:43.649'),)"
1,1000,,,Satellite7,"(('18 Aug 2018 04:43:52.961', '18 Aug 2018 04:56:36.170'),)"
1,1001,,,Satellite1,"(('18 Aug 2018 04:04:56.121', '18 Aug 2018 04:18:30.378'),)"
1,1001,,,Satellite3,"(('18 Aug 2018 04:33:17.150', '18 Aug 2018 04:47:13.512'),)"
1,1001,,,Satellite5,"(('18 Aug 2018 04:12:42.834', '18 Aug 2018 04:26:35.579'),)"
1,1001,,,Satellite6,"(('18 Aug 2018 04:01:25.354', '18 Aug 2018 04:11:21.792'),)"
1,1001,,,Satellite7,"(('18 Aug 2018 04:46:49.230', '18 Aug 2018 04:59:46.159'),)"
1,1002,,,Satellite1,"(('18 Aug 2018 04:01:46.935', '18 Aug 2018 04:14:59.203'),)"
1,1002,,,Satellite3,"(('18 Aug 2018 04:29:58.072', '18 Aug 2018 04:43:58.607'),)"
1,1002,,,Satellite5,"(('18 Aug 2018 04:09:20.749', '18 Aug 2018 04:23:00.756'),)"
1,1002,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:49.530'),)"
1,1002,,,Satellite7,"(('18 Aug 2018 04:43:36.702', '18 Aug 2018 04:56:25.319'),)"
1,1003,,,Satellite4,"(('18 Aug 2018 04:36:56.583', '18 Aug 2018 04:48:16.529'),)"
1,1003,,,Satellite5,"(('18 Aug 2018 04:07:52.332', '18 Aug 2018 04:16:25.644'),)"
1,1003,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:09.467'),)"
1,1004,,,Satellite1,"(('18 Aug 2018 04:03:12.014', '18 Aug 2018 04:12:44.777'),)"
1,1004,,,Satellite3,"(('18 Aug 2018 04:33:40.661', '18 Aug 2018 04:38:28.271'),)"
1,1004,,,Satellite4,"(('18 Aug 2018 04:41:58.294', '18 Aug 2018 04:48:33.529'),)"
1,1004,,,Satellite5,"(('18 Aug 2018 04:09:32.466', '18 Aug 2018 04:22:44.089'),)"
1,1004,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:32.236'),)"
1,1004,,,Satellite7,"(('18 Aug 2018 04:45:29.508', '18 Aug 2018 04:53:41.721'),)"
1,1005,,,Satellite1,"(('18 Aug 2018 04:00:38.703', '18 Aug 2018 04:07:19.801'),)"
1,1005,,,Satellite4,"(('18 Aug 2018 04:36:49.816', '18 Aug 2018 04:47:27.332'),)"
1,1005,,,Satellite5,"(('18 Aug 2018 04:06:28.046', '18 Aug 2018 04:17:59.838'),)"
1,1005,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:12.913'),)"
1,1005,,,Satellite7,"(('18 Aug 2018 04:43:09.891', '18 Aug 2018 04:48:05.494'),)"
1,1006,,,Satellite4,"(('18 Aug 2018 04:43:57.573', '18 Aug 2018 04:54:44.776'),)"
1,1006,,,Satellite5,"(('18 Aug 2018 04:17:54.787', '18 Aug 2018 04:21:22.215'),)"
1,1006,,,Satellite6,"(('18 Aug 2018 04:03:09.346', '18 Aug 2018 04:10:33.356'),)"
1,1007,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:22.539'),)"
1,1007,,,Satellite3,"(('18 Aug 2018 04:27:35.979', '18 Aug 2018 04:41:12.718'),)"
1,1007,,,Satellite5,"(('18 Aug 2018 04:07:25.914', '18 Aug 2018 04:18:49.185'),)"
1,1007,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:02:22.044'),)"
1,1007,,,Satellite7,"(('18 Aug 2018 04:41:32.404', '18 Aug 2018 04:53:02.294'),)"
1,1008,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:46.460'),)"
1,1008,,,Satellite3,"(('18 Aug 2018 04:25:02.165', '18 Aug 2018 04:39:06.252'),)"
1,1008,,,Satellite5,"(('18 Aug 2018 04:04:06.398', '18 Aug 2018 04:17:45.215'),)"
1,1008,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:02:53.546'),)"
1,1008,,,Satellite7,"(('18 Aug 2018 04:38:44.576', '18 Aug 2018 04:51:25.398'),)"
1,1009,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:14.293'),)"
1,1009,,,Satellite3,"(('18 Aug 2018 04:26:39.482', '18 Aug 2018 04:33:00.262'),)"
1,1009,,,Satellite4,"(('18 Aug 2018 04:34:35.295', '18 Aug 2018 04:45:31.367'),)"
1,1009,,,Satellite5,"(('18 Aug 2018 04:03:54.250', '18 Aug 2018 04:16:16.314'),)"
1,1009,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:19.408'),)"
1,1009,,,Satellite7,"(('18 Aug 2018 04:39:44.922', '18 Aug 2018 04:47:23.991'),)"
1,1010,,,Satellite4,"(('18 Aug 2018 04:42:23.945', '18 Aug 2018 04:53:48.449'),)"
1,1011,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:16.786'),)"
1,1011,,,Satellite3,"(('18 Aug 2018 04:29:21.977', '18 Aug 2018 04:31:43.886'),)"
1,1011,,,Satellite4,"(('18 Aug 2018 04:35:29.293', '18 Aug 2018 04:46:27.282'),)"
1,1011,,,Satellite5,"(('18 Aug 2018 04:05:05.285', '18 Aug 2018 04:16:44.059'),)"
1,1011,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:55.192'),)"
1,1011,,,Satellite7,"(('18 Aug 2018 04:41:26.509', '18 Aug 2018 04:47:13.396'),)"
1,1012,,,Satellite1,"(('18 Aug 2018 04:06:35.540', '18 Aug 2018 04:11:33.120'),)"
1,1012,,,Satellite4,"(('18 Aug 2018 04:42:20.876', '18 Aug 2018 04:51:14.570'),)"
1,1012,,,Satellite5,"(('18 Aug 2018 04:11:43.402', '18 Aug 2018 04:22:55.783'),)"
1,1012,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:10.988'),)"
1,1013,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:08.109'),)"
1,1013,,,Satellite3,"(('18 Aug 2018 04:27:55.809', '18 Aug 2018 04:36:09.606'),)"
1,1013,,,Satellite4,"(('18 Aug 2018 04:36:51.439', '18 Aug 2018 04:45:58.102'),)"
1,1013,,,Satellite5,"(('18 Aug 2018 04:05:22.964', '18 Aug 2018 04:18:50.360'),)"
1,1013,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:38.708'),)"
1,1013,,,Satellite7,"(('18 Aug 2018 04:40:56.955', '18 Aug 2018 04:50:21.086'),)"
1,1014,,,Satellite4,"(('18 Aug 2018 04:42:09.101', '18 Aug 2018 04:53:36.454'),)"
1,1015,,,Satellite1,"(('18 Aug 2018 04:07:18.131', '18 Aug 2018 04:16:45.126'),)"
1,1015,,,Satellite4,"(('18 Aug 2018 04:47:57.999', '18 Aug 2018 04:50:30.995'),)"
1,1015,,,Satellite5,"(('18 Aug 2018 04:13:35.610', '18 Aug 2018 04:26:46.404'),)"
1,1015,,,Satellite6,"(('18 Aug 2018 04:00:54.112', '18 Aug 2018 04:13:28.031'),)"
1,1015,,,Satellite7,"(('18 Aug 2018 04:49:46.730', '18 Aug 2018 04:57:26.837'),)"
1,1016,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:29.218'),)"
1,1016,,,Satellite3,"(('18 Aug 2018 04:28:22.669', '18 Aug 2018 04:36:26.627'),)"
1,1016,,,Satellite4,"(('18 Aug 2018 04:37:18.520', '18 Aug 2018 04:46:10.380'),)"
1,1016,,,Satellite5,"(('18 Aug 2018 04:05:44.667', '18 Aug 2018 04:19:12.413'),)"
1,1016,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:00.366'),)"
1,1016,,,Satellite7,"(('18 Aug 2018 04:41:19.810', '18 Aug 2018 04:50:41.164'),)"
1,1017,,,Satellite1,"(('18 Aug 2018 04:03:11.915', '18 Aug 2018 04:16:28.845'),)"
1,1017,,,Satellite3,"(('18 Aug 2018 04:32:02.774', '18 Aug 2018 04:44:24.992'),)"
1,1017,,,Satellite5,"(('18 Aug 2018 04:10:24.312', '18 Aug 2018 04:25:15.151'),)"
1,1017,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:03.771'),)"
1,1017,,,Satellite7,"(('18 Aug 2018 04:45:10.676', '18 Aug 2018 04:57:42.573'),)"
