batch_id,task_id,latitude,longitude,satellite,intervals
3,16,,,Satellite1,"(('18 Aug 2018 04:02:00.538', '18 Aug 2018 04:15:26.753'),)"
3,16,,,Satellite3,"(('18 Aug 2018 04:30:36.756', '18 Aug 2018 04:43:42.539'),)"
3,16,,,Satellite5,"(('18 Aug 2018 04:09:16.466', '18 Aug 2018 04:24:02.049'),)"
3,16,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:40.466'),)"
3,16,,,Satellite7,"(('18 Aug 2018 04:43:55.976', '18 Aug 2018 04:56:45.774'),)"
3,17,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:36.710'),)"
3,17,,,Satellite3,"(('18 Aug 2018 04:24:18.002', '18 Aug 2018 04:36:48.010'),)"
3,17,,,Satellite4,"(('18 Aug 2018 04:35:11.167', '18 Aug 2018 04:42:07.501'),)"
3,17,,,Satellite5,"(('18 Aug 2018 04:02:46.938', '18 Aug 2018 04:17:32.796'),)"
3,17,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:53.861'),)"
3,17,,,Satellite7,"(('18 Aug 2018 04:37:50.206', '18 Aug 2018 04:50:05.176'),)"
3,18,,,Satellite1,"(('18 Aug 2018 04:08:48.242', '18 Aug 2018 04:17:21.481'),)"
3,18,,,Satellite4,"(('18 Aug 2018 04:48:14.393', '18 Aug 2018 04:52:27.060'),)"
3,18,,,Satellite5,"(('18 Aug 2018 04:14:52.143', '18 Aug 2018 04:27:36.811'),)"
3,18,,,Satellite6,"(('18 Aug 2018 04:02:01.762', '18 Aug 2018 04:14:23.434'),)"
3,18,,,Satellite7,"(('18 Aug 2018 04:51:29.477', '18 Aug 2018 04:57:49.640'),)"
3,19,,,Satellite1,"(('18 Aug 2018 04:00:07.473', '18 Aug 2018 04:10:22.700'),)"
3,19,,,Satellite3,"(('18 Aug 2018 04:27:39.862', '18 Aug 2018 04:40:39.124'),)"
3,19,,,Satellite5,"(('18 Aug 2018 04:07:56.003', '18 Aug 2018 04:17:26.630'),)"
3,19,,,Satellite7,"(('18 Aug 2018 04:41:47.701', '18 Aug 2018 04:52:07.431'),)"
3,20,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:33.625'),)"
3,20,,,Satellite3,"(('18 Aug 2018 04:26:59.260', '18 Aug 2018 04:35:46.075'),)"
3,20,,,Satellite4,"(('18 Aug 2018 04:36:02.812', '18 Aug 2018 04:45:28.412'),)"
3,20,,,Satellite5,"(('18 Aug 2018 04:04:39.389', '18 Aug 2018 04:18:11.585'),)"
3,20,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:59.232'),)"
3,20,,,Satellite7,"(('18 Aug 2018 04:40:09.183', '18 Aug 2018 04:49:49.220'),)"
4,1,,,Satellite1,"(('18 Aug 2018 04:00:32.710', '18 Aug 2018 04:11:23.426'),)"
4,1,,,Satellite3,"(('18 Aug 2018 04:29:48.779', '18 Aug 2018 04:38:21.839'),)"
4,1,,,Satellite4,"(('18 Aug 2018 04:39:43.438', '18 Aug 2018 04:46:21.980'),)"
4,1,,,Satellite5,"(('18 Aug 2018 04:07:08.862', '18 Aug 2018 04:20:59.410'),)"
4,1,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:38.843'),)"
4,1,,,Satellite7,"(('18 Aug 2018 04:42:38.700', '18 Aug 2018 04:52:34.130'),)"
4,2,,,Satellite1,"(('18 Aug 2018 04:03:00.001', '18 Aug 2018 04:13:17.024'),)"
4,2,,,Satellite3,"(('18 Aug 2018 04:30:24.885', '18 Aug 2018 04:43:29.591'),)"
4,2,,,Satellite5,"(('18 Aug 2018 04:11:21.521', '18 Aug 2018 04:20:08.110'),)"
4,2,,,Satellite7,"(('18 Aug 2018 04:44:40.976', '18 Aug 2018 04:54:54.154'),)"
4,3,,,Satellite1,"(('18 Aug 2018 04:03:22.210', '18 Aug 2018 04:14:17.577'),)"
4,3,,,Satellite3,"(('18 Aug 2018 04:33:10.100', '18 Aug 2018 04:40:52.564'),)"
4,3,,,Satellite5,"(('18 Aug 2018 04:09:59.440', '18 Aug 2018 04:23:54.471'),)"
4,3,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:27.751'),)"
4,3,,,Satellite7,"(('18 Aug 2018 04:45:32.980', '18 Aug 2018 04:55:20.490'),)"
4,4,,,Satellite1,"(('18 Aug 2018 04:00:02.225', '18 Aug 2018 04:09:58.692'),)"
4,4,,,Satellite3,"(('18 Aug 2018 04:29:26.318', '18 Aug 2018 04:36:40.054'),)"
4,4,,,Satellite4,"(('18 Aug 2018 04:38:05.176', '18 Aug 2018 04:46:44.630'),)"
4,4,,,Satellite5,"(('18 Aug 2018 04:06:29.348', '18 Aug 2018 04:19:48.045'),)"
4,4,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:37.801'),)"
4,4,,,Satellite7,"(('18 Aug 2018 04:42:10.969', '18 Aug 2018 04:51:07.168'),)"
4,5,,,Satellite1,"(('18 Aug 2018 04:04:24.464', '18 Aug 2018 04:18:02.395'),)"
4,5,,,Satellite3,"(('18 Aug 2018 04:32:49.549', '18 Aug 2018 04:46:39.677'),)"
4,5,,,Satellite5,"(('18 Aug 2018 04:12:04.534', '18 Aug 2018 04:26:13.867'),)"
4,5,,,Satellite6,"(('18 Aug 2018 04:00:37.155', '18 Aug 2018 04:11:12.540'),)"
4,5,,,Satellite7,"(('18 Aug 2018 04:46:18.116', '18 Aug 2018 04:59:18.703'),)"
4,6,,,Satellite1,"(('18 Aug 2018 04:01:42.787', '18 Aug 2018 04:14:47.655'),)"
4,6,,,Satellite3,"(('18 Aug 2018 04:29:50.936', '18 Aug 2018 04:43:52.409'),)"
4,6,,,Satellite5,"(('18 Aug 2018 04:09:18.386', '18 Aug 2018 04:22:45.067'),)"
4,6,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:26.244'),)"
4,6,,,Satellite7,"(('18 Aug 2018 04:43:31.876', '18 Aug 2018 04:56:14.819'),)"
4,7,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:43.054'),)"
4,7,,,Satellite3,"(('18 Aug 2018 04:25:11.066', '18 Aug 2018 04:37:58.318'),)"
4,7,,,Satellite4,"(('18 Aug 2018 04:37:39.124', '18 Aug 2018 04:40:56.528'),)"
4,7,,,Satellite5,"(('18 Aug 2018 04:03:41.577', '18 Aug 2018 04:18:33.501'),)"
4,7,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:45.953'),)"
4,7,,,Satellite7,"(('18 Aug 2018 04:38:40.979', '18 Aug 2018 04:51:11.150'),)"
4,8,,,Satellite4,"(('18 Aug 2018 04:36:57.833', '18 Aug 2018 04:48:18.017'),)"
4,8,,,Satellite5,"(('18 Aug 2018 04:07:55.248', '18 Aug 2018 04:16:24.800'),)"
4,8,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:09.302'),)"
4,9,,,Satellite1,"(('18 Aug 2018 04:04:57.322', '18 Aug 2018 04:18:24.366'),)"
4,9,,,Satellite3,"(('18 Aug 2018 04:33:13.569', '18 Aug 2018 04:47:14.168'),)"
4,9,,,Satellite5,"(('18 Aug 2018 04:12:48.060', '18 Aug 2018 04:26:24.022'),)"
4,9,,,Satellite6,"(('18 Aug 2018 04:01:39.820', '18 Aug 2018 04:10:59.072'),)"
4,9,,,Satellite7,"(('18 Aug 2018 04:46:49.537', '18 Aug 2018 04:59:41.098'),)"
4,10,,,Satellite1,"(('18 Aug 2018 04:08:52.705', '18 Aug 2018 04:18:29.680'),)"
4,10,,,Satellite5,"(('18 Aug 2018 04:15:12.315', '18 Aug 2018 04:28:26.758'),)"
4,10,,,Satellite6,"(('18 Aug 2018 04:02:26.255', '18 Aug 2018 04:15:03.880'),)"
4,10,,,Satellite7,"(('18 Aug 2018 04:51:24.201', '18 Aug 2018 04:59:06.504'),)"
4,11,,,Satellite4,"(('18 Aug 2018 04:45:22.085', '18 Aug 2018 04:54:41.536'),)"
4,11,,,Satellite5,"(('18 Aug 2018 04:16:01.867', '18 Aug 2018 04:25:14.999'),)"
4,11,,,Satellite6,"(('18 Aug 2018 04:02:34.835', '18 Aug 2018 04:12:52.013'),)"
4,12,,,Satellite4,"(('18 Aug 2018 04:40:19.338', '18 Aug 2018 04:51:41.049'),)"
4,12,,,Satellite6,"(('18 Aug 2018 04:00:24.191', '18 Aug 2018 04:05:48.635'),)"
4,13,,,Satellite1,"(('18 Aug 2018 04:06:50.589', '18 Aug 2018 04:19:21.930'),)"
4,13,,,Satellite3,"(('18 Aug 2018 04:36:31.298', '18 Aug 2018 04:46:26.896'),)"
4,13,,,Satellite5,"(('18 Aug 2018 04:13:52.728', '18 Aug 2018 04:28:29.634'),)"
4,13,,,Satellite6,"(('18 Aug 2018 04:01:33.361', '18 Aug 2018 04:14:34.372'),)"
4,13,,,Satellite7,"(('18 Aug 2018 04:48:59.599', '18 Aug 2018 04:59:59.000'),)"
4,14,,,Satellite1,"(('18 Aug 2018 04:09:01.827', '18 Aug 2018 04:21:33.467'),)"
4,14,,,Satellite3,"(('18 Aug 2018 04:36:53.298', '18 Aug 2018 04:50:47.770'),)"
4,14,,,Satellite5,"(('18 Aug 2018 04:17:42.019', '18 Aug 2018 04:28:57.249'),)"
4,14,,,Satellite7,"(('18 Aug 2018 04:50:53.021', '18 Aug 2018 04:59:59.000'),)"
4,15,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:37.414'),)"
4,15,,,Satellite3,"(('18 Aug 2018 04:25:34.399', '18 Aug 2018 04:37:39.167'),)"
4,15,,,Satellite4,"(('18 Aug 2018 04:36:53.101', '18 Aug 2018 04:42:39.349'),)"
4,15,,,Satellite5,"(('18 Aug 2018 04:03:56.401', '18 Aug 2018 04:18:38.343'),)"
4,15,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:59.685'),)"
4,15,,,Satellite7,"(('18 Aug 2018 04:39:00.964', '18 Aug 2018 04:51:02.884'),)"
4,16,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:31.978'),)"
4,16,,,Satellite3,"(('18 Aug 2018 04:26:25.716', '18 Aug 2018 04:40:20.197'),)"
4,16,,,Satellite5,"(('18 Aug 2018 04:05:18.997', '18 Aug 2018 04:19:52.336'),)"
4,16,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:25.310'),)"
4,16,,,Satellite7,"(('18 Aug 2018 04:40:00.365', '18 Aug 2018 04:53:03.341'),)"
4,17,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:25.935'),)"
4,17,,,Satellite3,"(('18 Aug 2018 04:24:24.021', '18 Aug 2018 04:32:46.989'),)"
4,17,,,Satellite4,"(('18 Aug 2018 04:33:12.157', '18 Aug 2018 04:44:19.224'),)"
4,17,,,Satellite5,"(('18 Aug 2018 04:02:20.756', '18 Aug 2018 04:15:09.986'),)"
4,17,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:02:07.617'),)"
4,17,,,Satellite7,"(('18 Aug 2018 04:37:53.506', '18 Aug 2018 04:46:43.751'),)"
4,18,,,Satellite1,"(('18 Aug 2018 04:06:25.287', '18 Aug 2018 04:11:08.595'),)"
4,18,,,Satellite4,"(('18 Aug 2018 04:42:00.277', '18 Aug 2018 04:51:05.314'),)"
4,18,,,Satellite5,"(('18 Aug 2018 04:11:29.168', '18 Aug 2018 04:22:35.931'),)"
4,18,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:52.637'),)"
4,19,,,Satellite1,"(('18 Aug 2018 04:01:43.427', '18 Aug 2018 04:14:51.302'),)"
4,19,,,Satellite3,"(('18 Aug 2018 04:30:28.855', '18 Aug 2018 04:42:50.038'),)"
4,19,,,Satellite5,"(('18 Aug 2018 04:08:50.367', '18 Aug 2018 04:23:40.337'),)"
4,19,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:35.251'),)"
4,19,,,Satellite7,"(('18 Aug 2018 04:43:41.041', '18 Aug 2018 04:56:08.594'),)"
4,20,,,Satellite1,"(('18 Aug 2018 04:09:14.799', '18 Aug 2018 04:20:49.422'),)"
4,20,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:00:26.670'),)"
4,20,,,Satellite3,"(('18 Aug 2018 04:39:51.464', '18 Aug 2018 04:47:02.779'),)"
4,20,,,Satellite5,"(('18 Aug 2018 04:16:03.525', '18 Aug 2018 04:30:12.881'),)"
4,20,,,Satellite6,"(('18 Aug 2018 04:03:28.627', '18 Aug 2018 04:16:28.362'),)"
4,20,,,Satellite7,"(('18 Aug 2018 04:51:33.572', '18 Aug 2018 04:59:59.000'),)"
5,1,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:50.261'),)"
5,1,,,Satellite3,"(('18 Aug 2018 04:26:15.014', '18 Aug 2018 04:39:04.727'),)"
5,1,,,Satellite5,"(('18 Aug 2018 04:04:45.313', '18 Aug 2018 04:19:38.624'),)"
5,1,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:45.277'),)"
5,1,,,Satellite7,"(('18 Aug 2018 04:39:41.930', '18 Aug 2018 04:52:16.813'),)"
5,2,,,Satellite1,"(('18 Aug 2018 04:10:00.842', '18 Aug 2018 04:20:09.769'),)"
5,2,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:00:03.384'),)"
5,2,,,Satellite3,"(('18 Aug 2018 04:42:41.183', '18 Aug 2018 04:44:17.217'),)"
5,2,,,Satellite5,"(('18 Aug 2018 04:16:28.315', '18 Aug 2018 04:29:56.335'),)"
5,2,,,Satellite6,"(('18 Aug 2018 04:03:41.195', '18 Aug 2018 04:16:26.259'),)"
5,2,,,Satellite7,"(('18 Aug 2018 04:52:30.960', '18 Aug 2018 04:59:59.000'),)"
5,3,,,Satellite4,"(('18 Aug 2018 04:37:53.224', '18 Aug 2018 04:48:58.575'),)"
5,3,,,Satellite5,"(('18 Aug 2018 04:08:40.228', '18 Aug 2018 04:17:43.937'),)"
5,3,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:24.421'),)"
5,4,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:35.525'),)"
5,4,,,Satellite3,"(('18 Aug 2018 04:25:29.811', '18 Aug 2018 04:39:31.747'),)"
5,4,,,Satellite5,"(('18 Aug 2018 04:04:24.064', '18 Aug 2018 04:18:51.636'),)"
5,4,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:23.035'),)"
5,4,,,Satellite7,"(('18 Aug 2018 04:39:06.880', '18 Aug 2018 04:52:09.671'),)"
5,5,,,Satellite1,"(('18 Aug 2018 04:09:27.976', '18 Aug 2018 04:21:47.109'),)"
5,5,,,Satellite3,"(('18 Aug 2018 04:37:15.045', '18 Aug 2018 04:51:05.295'),)"
5,5,,,Satellite5,"(('18 Aug 2018 04:18:15.664', '18 Aug 2018 04:29:05.115'),)"
5,5,,,Satellite7,"(('18 Aug 2018 04:51:18.982', '18 Aug 2018 04:59:59.000'),)"
5,6,,,Satellite1,"(('18 Aug 2018 04:07:43.066', '18 Aug 2018 04:14:00.961'),)"
5,6,,,Satellite4,"(('18 Aug 2018 04:44:35.404', '18 Aug 2018 04:52:08.964'),)"
5,6,,,Satellite5,"(('18 Aug 2018 04:13:12.307', '18 Aug 2018 04:24:57.815'),)"
5,6,,,Satellite6,"(('18 Aug 2018 04:00:19.749', '18 Aug 2018 04:12:03.176'),)"
5,6,,,Satellite7,"(('18 Aug 2018 04:50:59.856', '18 Aug 2018 04:53:56.147'),)"
5,7,,,Satellite1,"(('18 Aug 2018 04:05:25.895', '18 Aug 2018 04:19:01.233'),)"
5,7,,,Satellite3,"(('18 Aug 2018 04:33:47.260', '18 Aug 2018 04:47:43.854'),)"
5,7,,,Satellite5,"(('18 Aug 2018 04:13:15.528', '18 Aug 2018 04:27:05.382'),)"
5,7,,,Satellite6,"(('18 Aug 2018 04:02:00.586', '18 Aug 2018 04:11:48.562'),)"
5,7,,,Satellite7,"(('18 Aug 2018 04:47:19.324', '18 Aug 2018 04:59:59.000'),)"
5,8,,,Satellite1,"(('18 Aug 2018 04:03:37.860', '18 Aug 2018 04:16:54.998'),)"
5,8,,,Satellite3,"(('18 Aug 2018 04:31:49.448', '18 Aug 2018 04:45:52.469'),)"
5,8,,,Satellite5,"(('18 Aug 2018 04:11:23.675', '18 Aug 2018 04:24:52.341'),)"
5,8,,,Satellite6,"(('18 Aug 2018 04:00:15.595', '18 Aug 2018 04:09:26.392'),)"
5,8,,,Satellite7,"(('18 Aug 2018 04:45:28.486', '18 Aug 2018 04:58:16.373'),)"
5,9,,,Satellite1,"(('18 Aug 2018 04:06:44.077', '18 Aug 2018 04:13:56.640'),)"
5,9,,,Satellite4,"(('18 Aug 2018 04:44:11.374', '18 Aug 2018 04:51:25.662'),)"
5,9,,,Satellite5,"(('18 Aug 2018 04:12:29.170', '18 Aug 2018 04:24:36.741'),)"
5,9,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:37.749'),)"
5,9,,,Satellite7,"(('18 Aug 2018 04:49:34.705', '18 Aug 2018 04:54:18.346'),)"
5,10,,,Satellite1,"(('18 Aug 2018 04:03:47.673', '18 Aug 2018 04:15:37.937'),)"
5,10,,,Satellite3,"(('18 Aug 2018 04:33:18.432', '18 Aug 2018 04:42:38.840'),)"
5,10,,,Satellite5,"(('18 Aug 2018 04:10:36.901', '18 Aug 2018 04:24:58.798'),)"
5,10,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:19.050'),)"
5,10,,,Satellite7,"(('18 Aug 2018 04:45:54.911', '18 Aug 2018 04:56:43.343'),)"
5,11,,,Satellite1,"(('18 Aug 2018 04:01:51.733', '18 Aug 2018 04:13:54.703'),)"
5,11,,,Satellite3,"(('18 Aug 2018 04:31:00.743', '18 Aug 2018 04:41:14.884'),)"
5,11,,,Satellite5,"(('18 Aug 2018 04:08:42.113', '18 Aug 2018 04:23:10.709'),)"
5,11,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:31.179'),)"
5,11,,,Satellite7,"(('18 Aug 2018 04:43:54.935', '18 Aug 2018 04:55:06.485'),)"
5,12,,,Satellite4,"(('18 Aug 2018 04:41:45.479', '18 Aug 2018 04:53:00.793'),)"
5,12,,,Satellite6,"(('18 Aug 2018 04:01:55.062', '18 Aug 2018 04:07:20.383'),)"
5,13,,,Satellite4,"(('18 Aug 2018 04:42:22.251', '18 Aug 2018 04:53:50.387'),)"
5,14,,,Satellite1,"(('18 Aug 2018 04:07:17.875', '18 Aug 2018 04:20:41.777'),)"
5,14,,,Satellite3,"(('18 Aug 2018 04:35:30.980', '18 Aug 2018 04:49:33.761'),)"
5,14,,,Satellite5,"(('18 Aug 2018 04:15:26.421', '18 Aug 2018 04:28:32.432'),)"
5,14,,,Satellite6,"(('18 Aug 2018 04:04:42.280', '18 Aug 2018 04:12:41.457'),)"
5,14,,,Satellite7,"(('18 Aug 2018 04:49:10.997', '18 Aug 2018 04:59:59.000'),)"
5,15,,,Satellite1,"(('18 Aug 2018 04:00:13.195', '18 Aug 2018 04:12:02.842'),)"
5,15,,,Satellite3,"(('18 Aug 2018 04:28:02.625', '18 Aug 2018 04:41:46.456'),)"
5,15,,,Satellite5,"(('18 Aug 2018 04:07:51.737', '18 Aug 2018 04:19:33.284'),)"
5,15,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:16.131'),)"
5,15,,,Satellite7,"(('18 Aug 2018 04:41:57.427', '18 Aug 2018 04:53:40.428'),)"
5,16,,,Satellite1,"(('18 Aug 2018 04:02:58.151', '18 Aug 2018 04:16:11.110'),)"
5,16,,,Satellite3,"(('18 Aug 2018 04:31:09.521', '18 Aug 2018 04:45:09.382'),)"
5,16,,,Satellite5,"(('18 Aug 2018 04:10:39.551', '18 Aug 2018 04:24:09.969'),)"
5,16,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:48.913'),)"
5,16,,,Satellite7,"(('18 Aug 2018 04:44:48.461', '18 Aug 2018 04:57:34.274'),)"
5,17,,,Satellite4,"(('18 Aug 2018 04:40:06.425', '18 Aug 2018 04:50:23.820'),)"
5,17,,,Satellite5,"(('18 Aug 2018 04:10:26.951', '18 Aug 2018 04:20:24.865'),)"
5,17,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:56.606'),)"
5,18,,,Satellite1,"(('18 Aug 2018 04:10:10.565', '18 Aug 2018 04:18:09.408'),)"
5,18,,,Satellite4,"(('18 Aug 2018 04:49:00.833', '18 Aug 2018 04:53:49.997'),)"
5,18,,,Satellite5,"(('18 Aug 2018 04:16:05.012', '18 Aug 2018 04:28:33.096'),)"
5,18,,,Satellite6,"(('18 Aug 2018 04:03:07.388', '18 Aug 2018 04:15:21.579'),)"
5,18,,,Satellite7,"(('18 Aug 2018 04:53:04.037', '18 Aug 2018 04:58:24.309'),)"
5,19,,,Satellite1,"(('18 Aug 2018 04:06:49.216', '18 Aug 2018 04:11:41.121'),)"
5,19,,,Satellite4,"(('18 Aug 2018 04:42:32.570', '18 Aug 2018 04:51:23.268'),)"
5,19,,,Satellite5,"(('18 Aug 2018 04:11:54.887', '18 Aug 2018 04:23:05.882'),)"
5,19,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:21.193'),)"
5,20,,,Satellite1,"(('18 Aug 2018 04:09:27.121', '18 Aug 2018 04:22:26.099'),)"
5,20,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:00:45.892'),)"
5,20,,,Satellite3,"(('18 Aug 2018 04:37:28.074', '18 Aug 2018 04:51:28.736'),)"
5,20,,,Satellite5,"(('18 Aug 2018 04:18:00.362', '18 Aug 2018 04:30:00.171'),)"
5,20,,,Satellite6,"(('18 Aug 2018 04:08:21.109', '18 Aug 2018 04:13:03.577'),)"
5,20,,,Satellite7,"(('18 Aug 2018 04:51:20.059', '18 Aug 2018 04:59:59.000'),)"
6,1,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:56.369'),)"
6,1,,,Satellite3,"(('18 Aug 2018 04:26:12.273', '18 Aug 2018 04:39:16.144'),)"
6,1,,,Satellite5,"(('18 Aug 2018 04:04:46.115', '18 Aug 2018 04:19:40.449'),)"
6,1,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:42.706'),)"
6,1,,,Satellite7,"(('18 Aug 2018 04:39:40.443', '18 Aug 2018 04:52:23.782'),)"
6,2,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:50.293'),)"
6,2,,,Satellite3,"(('18 Aug 2018 04:28:39.827', '18 Aug 2018 04:40:46.922'),)"
6,2,,,Satellite5,"(('18 Aug 2018 04:06:57.360', '18 Aug 2018 04:21:46.345'),)"
6,2,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:53.519'),)"
6,2,,,Satellite7,"(('18 Aug 2018 04:41:55.550', '18 Aug 2018 04:54:10.625'),)"
6,3,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:10.173'),)"
6,3,,,Satellite3,"(('18 Aug 2018 04:23:44.330', '18 Aug 2018 04:35:05.812'),)"
6,3,,,Satellite4,"(('18 Aug 2018 04:33:33.979', '18 Aug 2018 04:43:13.119'),)"
6,3,,,Satellite5,"(('18 Aug 2018 04:02:06.626', '18 Aug 2018 04:16:22.114'),)"
6,3,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:02:59.028'),)"
6,3,,,Satellite7,"(('18 Aug 2018 04:37:18.122', '18 Aug 2018 04:48:36.292'),)"
6,4,,,Satellite1,"(('18 Aug 2018 04:02:09.326', '18 Aug 2018 04:10:08.901'),)"
6,4,,,Satellite4,"(('18 Aug 2018 04:39:14.965', '18 Aug 2018 04:48:26.202'),)"
6,4,,,Satellite5,"(('18 Aug 2018 04:08:11.837', '18 Aug 2018 04:20:31.705'),)"
6,4,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:34.552'),)"
6,4,,,Satellite7,"(('18 Aug 2018 04:44:34.131', '18 Aug 2018 04:50:59.819'),)"
6,5,,,Satellite1,"(('18 Aug 2018 04:02:52.132', '18 Aug 2018 04:16:24.616'),)"
6,5,,,Satellite3,"(('18 Aug 2018 04:31:16.155', '18 Aug 2018 04:45:02.462'),)"
6,5,,,Satellite5,"(('18 Aug 2018 04:10:23.059', '18 Aug 2018 04:24:40.222'),)"
6,5,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:49.229'),)"
6,5,,,Satellite7,"(('18 Aug 2018 04:44:45.023', '18 Aug 2018 04:57:44.831'),)"
6,6,,,Satellite1,"(('18 Aug 2018 04:01:43.440', '18 Aug 2018 04:12:36.972'),)"
6,6,,,Satellite3,"(('18 Aug 2018 04:31:12.229', '18 Aug 2018 04:39:26.007'),)"
6,6,,,Satellite4,"(('18 Aug 2018 04:41:41.756', '18 Aug 2018 04:46:40.292'),)"
6,6,,,Satellite5,"(('18 Aug 2018 04:08:20.064', '18 Aug 2018 04:22:13.397'),)"
6,6,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:50.135'),)"
6,6,,,Satellite7,"(('18 Aug 2018 04:43:51.300', '18 Aug 2018 04:53:44.591'),)"
6,7,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:07.565'),)"
6,7,,,Satellite3,"(('18 Aug 2018 04:24:04.444', '18 Aug 2018 04:37:47.121'),)"
6,7,,,Satellite5,"(('18 Aug 2018 04:02:46.210', '18 Aug 2018 04:17:40.175'),)"
6,7,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:37.921'),)"
6,7,,,Satellite7,"(('18 Aug 2018 04:37:40.084', '18 Aug 2018 04:50:40.989'),)"
6,8,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:04.388'),)"
6,8,,,Satellite3,"(('18 Aug 2018 04:24:58.268', '18 Aug 2018 04:38:58.389'),)"
6,8,,,Satellite5,"(('18 Aug 2018 04:03:49.129', '18 Aug 2018 04:18:23.475'),)"
6,8,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:01.126'),)"
6,8,,,Satellite7,"(('18 Aug 2018 04:38:35.157', '18 Aug 2018 04:51:38.973'),)"
6,9,,,Satellite1,"(('18 Aug 2018 04:01:40.819', '18 Aug 2018 04:15:09.379'),)"
6,9,,,Satellite3,"(('18 Aug 2018 04:30:11.698', '18 Aug 2018 04:43:33.571'),)"
6,9,,,Satellite5,"(('18 Aug 2018 04:08:58.823', '18 Aug 2018 04:23:39.175'),)"
6,9,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:11.544'),)"
6,9,,,Satellite7,"(('18 Aug 2018 04:43:35.003', '18 Aug 2018 04:56:30.295'),)"
6,10,,,Satellite1,"(('18 Aug 2018 04:07:15.836', '18 Aug 2018 04:20:49.544'),)"
