batch_id,task_id,latitude,longitude,satellite,intervals
2,26,,,Satellite3,"(('18 Aug 2018 04:30:41.803', '18 Aug 2018 04:44:11.845'),)"
2,26,,,Satellite5,"(('18 Aug 2018 04:11:14.698', '18 Aug 2018 04:21:29.936'),)"
2,26,,,Satellite7,"(('18 Aug 2018 04:44:48.002', '18 Aug 2018 04:55:52.101'),)"
2,27,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:09.689'),)"
2,27,,,Satellite3,"(('18 Aug 2018 04:27:46.015', '18 Aug 2018 04:40:14.625'),)"
2,27,,,Satellite5,"(('18 Aug 2018 04:06:10.152', '18 Aug 2018 04:21:01.684'),)"
2,27,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:07.290'),)"
2,27,,,Satellite7,"(('18 Aug 2018 04:41:06.677', '18 Aug 2018 04:53:32.593'),)"
2,28,,,Satellite1,"(('18 Aug 2018 04:04:23.405', '18 Aug 2018 04:17:58.709'),)"
2,28,,,Satellite3,"(('18 Aug 2018 04:33:10.158', '18 Aug 2018 04:46:04.846'),)"
2,28,,,Satellite5,"(('18 Aug 2018 04:11:46.541', '18 Aug 2018 04:26:34.108'),)"
2,28,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:07.739'),)"
2,28,,,Satellite7,"(('18 Aug 2018 04:46:21.426', '18 Aug 2018 04:59:10.856'),)"
2,29,,,Satellite1,"(('18 Aug 2018 04:10:54.487', '18 Aug 2018 04:16:27.597'),)"
2,29,,,Satellite4,"(('18 Aug 2018 04:47:30.876', '18 Aug 2018 04:54:34.118'),)"
2,29,,,Satellite5,"(('18 Aug 2018 04:16:06.836', '18 Aug 2018 04:27:36.788'),)"
2,29,,,Satellite6,"(('18 Aug 2018 04:02:59.593', '18 Aug 2018 04:14:40.355'),)"
2,30,,,Satellite1,"(('18 Aug 2018 04:09:23.206', '18 Aug 2018 04:23:16.066'),)"
2,30,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:01:54.592'),)"
2,30,,,Satellite3,"(('18 Aug 2018 04:37:52.945', '18 Aug 2018 04:51:47.853'),)"
2,30,,,Satellite5,"(('18 Aug 2018 04:17:30.072', '18 Aug 2018 04:31:17.921'),)"
2,30,,,Satellite6,"(('18 Aug 2018 04:06:20.881', '18 Aug 2018 04:15:53.804'),)"
2,30,,,Satellite7,"(('18 Aug 2018 04:51:20.452', '18 Aug 2018 04:59:59.000'),)"
3,1,,,Satellite4,"(('18 Aug 2018 04:37:37.451', '18 Aug 2018 04:48:56.708'),)"
3,1,,,Satellite5,"(('18 Aug 2018 04:08:58.552', '18 Aug 2018 04:16:41.372'),)"
3,1,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:35.737'),)"
3,2,,,Satellite1,"(('18 Aug 2018 04:04:12.823', '18 Aug 2018 04:16:55.641'),)"
3,2,,,Satellite3,"(('18 Aug 2018 04:33:26.594', '18 Aug 2018 04:44:22.636'),)"
3,2,,,Satellite5,"(('18 Aug 2018 04:11:15.464', '18 Aug 2018 04:25:58.796'),)"
3,2,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:02.826'),)"
3,2,,,Satellite7,"(('18 Aug 2018 04:46:16.480', '18 Aug 2018 04:58:03.379'),)"
3,3,,,Satellite1,"(('18 Aug 2018 04:06:25.383', '18 Aug 2018 04:17:06.468'),)"
3,3,,,Satellite3,"(('18 Aug 2018 04:37:02.880', '18 Aug 2018 04:43:01.542'),)"
3,3,,,Satellite5,"(('18 Aug 2018 04:13:00.156', '18 Aug 2018 04:26:47.352'),)"
3,3,,,Satellite6,"(('18 Aug 2018 04:00:27.537', '18 Aug 2018 04:13:17.878'),)"
3,3,,,Satellite7,"(('18 Aug 2018 04:48:43.632', '18 Aug 2018 04:57:58.503'),)"
3,4,,,Satellite1,"(('18 Aug 2018 04:08:59.246', '18 Aug 2018 04:21:02.417'),)"
3,4,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:00:33.873'),)"
3,4,,,Satellite3,"(('18 Aug 2018 04:39:14.493', '18 Aug 2018 04:47:38.178'),)"
3,4,,,Satellite5,"(('18 Aug 2018 04:15:55.458', '18 Aug 2018 04:30:17.614'),)"
3,4,,,Satellite6,"(('18 Aug 2018 04:03:25.698', '18 Aug 2018 04:16:26.967'),)"
3,4,,,Satellite7,"(('18 Aug 2018 04:51:14.659', '18 Aug 2018 04:59:59.000'),)"
3,5,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:56.130'),)"
3,5,,,Satellite3,"(('18 Aug 2018 04:28:02.936', '18 Aug 2018 04:38:26.217'),)"
3,5,,,Satellite4,"(('18 Aug 2018 04:38:58.611', '18 Aug 2018 04:44:43.332'),)"
3,5,,,Satellite5,"(('18 Aug 2018 04:05:56.852', '18 Aug 2018 04:20:15.337'),)"
3,5,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:45.699'),)"
3,5,,,Satellite7,"(('18 Aug 2018 04:41:12.398', '18 Aug 2018 04:52:13.679'),)"
3,6,,,Satellite1,"(('18 Aug 2018 04:01:45.079', '18 Aug 2018 04:13:24.626'),)"
3,6,,,Satellite3,"(('18 Aug 2018 04:30:59.903', '18 Aug 2018 04:40:34.859'),)"
3,6,,,Satellite5,"(('18 Aug 2018 04:08:30.667', '18 Aug 2018 04:22:47.711'),)"
3,6,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:14.229'),)"
3,6,,,Satellite7,"(('18 Aug 2018 04:43:49.725', '18 Aug 2018 04:54:35.219'),)"
3,7,,,Satellite1,"(('18 Aug 2018 04:00:11.094', '18 Aug 2018 04:10:54.005'),)"
3,7,,,Satellite3,"(('18 Aug 2018 04:29:25.051', '18 Aug 2018 04:37:52.526'),)"
3,7,,,Satellite4,"(('18 Aug 2018 04:39:01.771', '18 Aug 2018 04:46:20.592'),)"
3,7,,,Satellite5,"(('18 Aug 2018 04:06:45.972', '18 Aug 2018 04:20:31.629'),)"
3,7,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:13.184'),)"
3,7,,,Satellite7,"(('18 Aug 2018 04:42:16.990', '18 Aug 2018 04:52:05.175'),)"
3,8,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:57.801'),)"
3,8,,,Satellite3,"(('18 Aug 2018 04:26:07.763', '18 Aug 2018 04:36:34.330'),)"
3,8,,,Satellite4,"(('18 Aug 2018 04:36:02.429', '18 Aug 2018 04:44:28.858'),)"
3,8,,,Satellite5,"(('18 Aug 2018 04:04:10.768', '18 Aug 2018 04:18:18.769'),)"
3,8,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:55.876'),)"
3,8,,,Satellite7,"(('18 Aug 2018 04:39:27.627', '18 Aug 2018 04:50:18.474'),)"
3,9,,,Satellite1,"(('18 Aug 2018 04:00:00.585', '18 Aug 2018 04:13:15.065'),)"
3,9,,,Satellite3,"(('18 Aug 2018 04:28:33.760', '18 Aug 2018 04:41:28.826'),)"
3,9,,,Satellite5,"(('18 Aug 2018 04:07:06.420', '18 Aug 2018 04:21:57.762'),)"
3,9,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:50.740'),)"
3,9,,,Satellite7,"(('18 Aug 2018 04:41:55.442', '18 Aug 2018 04:54:37.823'),)"
3,10,,,Satellite1,"(('18 Aug 2018 04:06:51.096', '18 Aug 2018 04:20:39.194'),)"
3,10,,,Satellite3,"(('18 Aug 2018 04:35:22.580', '18 Aug 2018 04:49:08.990'),)"
3,10,,,Satellite5,"(('18 Aug 2018 04:14:41.455', '18 Aug 2018 04:28:49.593'),)"
3,10,,,Satellite6,"(('18 Aug 2018 04:03:17.714', '18 Aug 2018 04:13:42.727'),)"
3,10,,,Satellite7,"(('18 Aug 2018 04:48:47.127', '18 Aug 2018 04:59:59.000'),)"
3,11,,,Satellite1,"(('18 Aug 2018 04:02:51.386', '18 Aug 2018 04:14:48.924'),)"
3,11,,,Satellite3,"(('18 Aug 2018 04:32:10.698', '18 Aug 2018 04:42:00.070'),)"
3,11,,,Satellite5,"(('18 Aug 2018 04:09:41.522', '18 Aug 2018 04:24:07.107'),)"
3,11,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:27.071'),)"
3,11,,,Satellite7,"(('18 Aug 2018 04:44:56.506', '18 Aug 2018 04:55:57.572'),)"
3,12,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:27.565'),)"
3,12,,,Satellite3,"(('18 Aug 2018 04:26:19.317', '18 Aug 2018 04:35:52.092'),)"
3,12,,,Satellite4,"(('18 Aug 2018 04:35:41.609', '18 Aug 2018 04:44:58.898'),)"
3,12,,,Satellite5,"(('18 Aug 2018 04:04:12.035', '18 Aug 2018 04:17:58.231'),)"
3,12,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:42.310'),)"
3,12,,,Satellite7,"(('18 Aug 2018 04:39:35.857', '18 Aug 2018 04:49:45.885'),)"
3,13,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:06.133'),)"
3,13,,,Satellite3,"(('18 Aug 2018 04:25:21.675', '18 Aug 2018 04:35:44.412'),)"
3,13,,,Satellite4,"(('18 Aug 2018 04:35:00.431', '18 Aug 2018 04:44:17.478'),)"
3,13,,,Satellite5,"(('18 Aug 2018 04:03:28.039', '18 Aug 2018 04:17:28.501'),)"
3,13,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:04:08.893'),)"
3,13,,,Satellite7,"(('18 Aug 2018 04:38:45.784', '18 Aug 2018 04:49:27.743'),)"
3,14,,,Satellite1,"(('18 Aug 2018 04:03:33.933', '18 Aug 2018 04:16:39.580'),)"
3,14,,,Satellite3,"(('18 Aug 2018 04:32:32.942', '18 Aug 2018 04:44:24.882'),)"
3,14,,,Satellite5,"(('18 Aug 2018 04:10:42.690', '18 Aug 2018 04:25:32.478'),)"
3,14,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:27.472'),)"
3,14,,,Satellite7,"(('18 Aug 2018 04:45:34.474', '18 Aug 2018 04:57:51.086'),)"
3,15,,,Satellite1,"(('18 Aug 2018 04:05:18.184', '18 Aug 2018 04:17:27.903'),)"
3,15,,,Satellite3,"(('18 Aug 2018 04:33:05.939', '18 Aug 2018 04:46:56.989'),)"
3,15,,,Satellite5,"(('18 Aug 2018 04:13:36.213', '18 Aug 2018 04:24:51.304'),)"
3,15,,,Satellite6,"(('18 Aug 2018 04:04:45.841', '18 Aug 2018 04:06:57.156'),)"
3,15,,,Satellite7,"(('18 Aug 2018 04:47:05.466', '18 Aug 2018 04:58:50.264'),)"
3,16,,,Satellite1,"(('18 Aug 2018 04:02:56.247', '18 Aug 2018 04:15:27.626'),)"
3,16,,,Satellite3,"(('18 Aug 2018 04:30:53.002', '18 Aug 2018 04:44:49.553'),)"
3,16,,,Satellite5,"(('18 Aug 2018 04:10:49.035', '18 Aug 2018 04:23:06.622'),)"
3,16,,,Satellite6,"(('18 Aug 2018 04:00:17.328', '18 Aug 2018 04:06:56.372'),)"
3,16,,,Satellite7,"(('18 Aug 2018 04:44:43.585', '18 Aug 2018 04:56:54.936'),)"
3,17,,,Satellite1,"(('18 Aug 2018 04:02:56.250', '18 Aug 2018 04:08:31.500'),)"
3,17,,,Satellite4,"(('18 Aug 2018 04:38:40.826', '18 Aug 2018 04:48:51.457'),)"
3,17,,,Satellite5,"(('18 Aug 2018 04:08:23.517', '18 Aug 2018 04:19:36.270'),)"
3,17,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:53.253'),)"
3,17,,,Satellite7,"(('18 Aug 2018 04:45:58.691', '18 Aug 2018 04:48:44.659'),)"
3,18,,,Satellite1,"(('18 Aug 2018 04:06:28.574', '18 Aug 2018 04:19:53.888'),)"
3,18,,,Satellite3,"(('18 Aug 2018 04:34:42.941', '18 Aug 2018 04:48:45.120'),)"
3,18,,,Satellite5,"(('18 Aug 2018 04:14:30.767', '18 Aug 2018 04:27:47.705'),)"
3,18,,,Satellite6,"(('18 Aug 2018 04:03:37.530', '18 Aug 2018 04:12:06.237'),)"
3,18,,,Satellite7,"(('18 Aug 2018 04:48:21.359', '18 Aug 2018 04:59:59.000'),)"
3,19,,,Satellite1,"(('18 Aug 2018 04:03:34.304', '18 Aug 2018 04:17:10.829'),)"
3,19,,,Satellite3,"(('18 Aug 2018 04:31:59.414', '18 Aug 2018 04:45:47.566'),)"
3,19,,,Satellite5,"(('18 Aug 2018 04:11:08.995', '18 Aug 2018 04:25:25.183'),)"
3,19,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:30.585'),)"
3,19,,,Satellite7,"(('18 Aug 2018 04:45:27.631', '18 Aug 2018 04:58:29.166'),)"
3,20,,,Satellite1,"(('18 Aug 2018 04:02:20.055', '18 Aug 2018 04:12:44.006'),)"
3,20,,,Satellite3,"(('18 Aug 2018 04:29:48.325', '18 Aug 2018 04:42:54.667'),)"
3,20,,,Satellite5,"(('18 Aug 2018 04:10:32.050', '18 Aug 2018 04:19:41.086'),)"
3,20,,,Satellite7,"(('18 Aug 2018 04:44:01.159', '18 Aug 2018 04:54:22.415'),)"
3,21,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:48.057'),)"
3,21,,,Satellite3,"(('18 Aug 2018 04:25:46.911', '18 Aug 2018 04:33:59.748'),)"
3,21,,,Satellite4,"(('18 Aug 2018 04:34:27.265', '18 Aug 2018 04:45:02.762'),)"
3,21,,,Satellite5,"(('18 Aug 2018 04:03:30.089', '18 Aug 2018 04:16:32.981'),)"
3,21,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:28.120'),)"
3,21,,,Satellite7,"(('18 Aug 2018 04:39:04.660', '18 Aug 2018 04:48:03.847'),)"
3,22,,,Satellite1,"(('18 Aug 2018 04:03:31.195', '18 Aug 2018 04:15:50.479'),)"
3,22,,,Satellite3,"(('18 Aug 2018 04:31:23.275', '18 Aug 2018 04:45:18.330'),)"
3,22,,,Satellite5,"(('18 Aug 2018 04:11:32.253', '18 Aug 2018 04:23:21.988'),)"
3,22,,,Satellite6,"(('18 Aug 2018 04:01:28.486', '18 Aug 2018 04:06:41.289'),)"
3,22,,,Satellite7,"(('18 Aug 2018 04:45:17.944', '18 Aug 2018 04:57:17.385'),)"
3,23,,,Satellite4,"(('18 Aug 2018 04:41:52.431', '18 Aug 2018 04:52:32.699'),)"
3,23,,,Satellite5,"(('18 Aug 2018 04:13:49.910', '18 Aug 2018 04:20:49.824'),)"
3,23,,,Satellite6,"(('18 Aug 2018 04:00:18.328', '18 Aug 2018 04:08:59.949'),)"
3,24,,,Satellite1,"(('18 Aug 2018 04:03:17.476', '18 Aug 2018 04:14:08.393'),)"
3,24,,,Satellite3,"(('18 Aug 2018 04:33:06.241', '18 Aug 2018 04:40:41.675'),)"
3,24,,,Satellite4,"(('18 Aug 2018 04:44:45.201', '18 Aug 2018 04:46:40.745'),)"
3,24,,,Satellite5,"(('18 Aug 2018 04:09:53.777', '18 Aug 2018 04:23:46.502'),)"
3,24,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:20.809'),)"
3,24,,,Satellite7,"(('18 Aug 2018 04:45:28.446', '18 Aug 2018 04:55:11.228'),)"
3,25,,,Satellite1,"(('18 Aug 2018 04:04:16.017', '18 Aug 2018 04:13:12.358'),)"
3,25,,,Satellite3,"(('18 Aug 2018 04:36:06.193', '18 Aug 2018 04:37:34.482'),)"
3,25,,,Satellite4,"(('18 Aug 2018 04:42:44.953', '18 Aug 2018 04:49:26.275'),)"
3,25,,,Satellite5,"(('18 Aug 2018 04:10:28.084', '18 Aug 2018 04:23:22.180'),)"
3,25,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:13.926'),)"
3,25,,,Satellite7,"(('18 Aug 2018 04:46:40.059', '18 Aug 2018 04:54:02.005'),)"
3,26,,,Satellite1,"(('18 Aug 2018 04:02:20.318', '18 Aug 2018 04:14:28.223'),)"
3,26,,,Satellite3,"(('18 Aug 2018 04:31:31.704', '18 Aug 2018 04:41:47.905'),)"
3,26,,,Satellite5,"(('18 Aug 2018 04:09:12.262', '18 Aug 2018 04:23:42.801'),)"
3,26,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:10:00.882'),)"
3,26,,,Satellite7,"(('18 Aug 2018 04:44:23.863', '18 Aug 2018 04:55:39.026'),)"
3,27,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:43.804'),)"
3,27,,,Satellite3,"(('18 Aug 2018 04:26:43.823', '18 Aug 2018 04:40:15.563'),)"
3,27,,,Satellite5,"(('18 Aug 2018 04:05:26.842', '18 Aug 2018 04:20:16.724'),)"
3,27,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:04.434'),)"
3,27,,,Satellite7,"(('18 Aug 2018 04:40:13.872', '18 Aug 2018 04:53:12.177'),)"
3,28,,,Satellite1,"(('18 Aug 2018 04:10:24.775', '18 Aug 2018 04:17:12.796'),)"
3,28,,,Satellite4,"(('18 Aug 2018 04:48:01.686', '18 Aug 2018 04:54:13.485'),)"
3,28,,,Satellite5,"(('18 Aug 2018 04:15:59.745', '18 Aug 2018 04:27:57.949'),)"
3,28,,,Satellite6,"(('18 Aug 2018 04:02:57.448', '18 Aug 2018 04:14:54.571'),)"
3,28,,,Satellite7,"(('18 Aug 2018 04:53:44.395', '18 Aug 2018 04:57:02.296'),)"
3,29,,,Satellite4,"(('18 Aug 2018 04:46:56.112', '18 Aug 2018 04:56:21.289'),)"
3,29,,,Satellite5,"(('18 Aug 2018 04:18:06.727', '18 Aug 2018 04:26:40.228'),)"
3,29,,,Satellite6,"(('18 Aug 2018 04:04:22.254', '18 Aug 2018 04:14:22.844'),)"
3,30,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:53.465'),)"
3,30,,,Satellite3,"(('18 Aug 2018 04:28:28.034', '18 Aug 2018 04:39:32.864'),)"
3,30,,,Satellite5,"(('18 Aug 2018 04:06:29.972', '18 Aug 2018 04:21:03.806'),)"
3,30,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:25.295'),)"
3,30,,,Satellite7,"(('18 Aug 2018 04:41:38.758', '18 Aug 2018 04:53:11.792'),)"
4,1,,,Satellite1,"(('18 Aug 2018 04:02:37.575', '18 Aug 2018 04:06:04.108'),)"
4,1,,,Satellite4,"(('18 Aug 2018 04:37:17.838', '18 Aug 2018 04:48:12.758'),)"
4,1,,,Satellite5,"(('18 Aug 2018 04:07:28.983', '18 Aug 2018 04:17:49.071'),)"
4,1,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:05:15.256'),)"
4,2,,,Satellite1,"(('18 Aug 2018 04:02:38.652', '18 Aug 2018 04:15:07.194'),)"
4,2,,,Satellite3,"(('18 Aug 2018 04:30:34.825', '18 Aug 2018 04:44:30.793'),)"
4,2,,,Satellite5,"(('18 Aug 2018 04:10:29.819', '18 Aug 2018 04:22:45.786'),)"
4,2,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:36.098'),)"
4,2,,,Satellite7,"(('18 Aug 2018 04:44:25.699', '18 Aug 2018 04:56:35.519'),)"
4,3,,,Satellite4,"(('18 Aug 2018 04:46:27.862', '18 Aug 2018 04:55:35.917'),)"
4,3,,,Satellite5,"(('18 Aug 2018 04:17:07.334', '18 Aug 2018 04:26:21.410'),)"
4,3,,,Satellite6,"(('18 Aug 2018 04:03:34.701', '18 Aug 2018 04:13:56.006'),)"
4,4,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:49.419'),)"
4,4,,,Satellite3,"(('18 Aug 2018 04:24:42.647', '18 Aug 2018 04:38:41.901'),)"
4,4,,,Satellite5,"(('18 Aug 2018 04:03:31.807', '18 Aug 2018 04:18:10.264'),)"
4,4,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:51.338'),)"
4,4,,,Satellite7,"(('18 Aug 2018 04:38:19.428', '18 Aug 2018 04:51:24.129'),)"
4,5,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:49.456'),)"
4,5,,,Satellite3,"(('18 Aug 2018 04:25:52.981', '18 Aug 2018 04:38:59.024'),)"
4,5,,,Satellite5,"(('18 Aug 2018 04:05:36.164', '18 Aug 2018 04:16:07.996'),)"
4,5,,,Satellite7,"(('18 Aug 2018 04:39:52.047', '18 Aug 2018 04:50:36.531'),)"
4,6,,,Satellite1,"(('18 Aug 2018 04:05:54.179', '18 Aug 2018 04:17:08.562'),)"
4,6,,,Satellite3,"(('18 Aug 2018 04:33:26.535', '18 Aug 2018 04:46:56.952'),)"
4,6,,,Satellite5,"(('18 Aug 2018 04:14:32.623', '18 Aug 2018 04:24:09.300'),)"
4,6,,,Satellite7,"(('18 Aug 2018 04:47:39.335', '18 Aug 2018 04:58:32.776'),)"
4,7,,,Satellite1,"(('18 Aug 2018 04:03:31.690', '18 Aug 2018 04:16:22.014'),)"
4,7,,,Satellite3,"(('18 Aug 2018 04:32:36.826', '18 Aug 2018 04:43:58.020'),)"
4,7,,,Satellite5,"(('18 Aug 2018 04:10:35.794', '18 Aug 2018 04:25:21.471'),)"
4,7,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:23.106'),)"
4,7,,,Satellite7,"(('18 Aug 2018 04:45:33.572', '18 Aug 2018 04:57:32.435'),)"
4,8,,,Satellite1,"(('18 Aug 2018 04:00:34.362', '18 Aug 2018 04:11:11.127'),)"
4,8,,,Satellite3,"(('18 Aug 2018 04:29:54.437', '18 Aug 2018 04:38:03.520'),)"
4,8,,,Satellite4,"(('18 Aug 2018 04:39:28.248', '18 Aug 2018 04:46:35.592'),)"
4,8,,,Satellite5,"(('18 Aug 2018 04:07:08.078', '18 Aug 2018 04:20:50.867'),)"
4,8,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:32.862'),)"
4,8,,,Satellite7,"(('18 Aug 2018 04:42:41.330', '18 Aug 2018 04:52:20.844'),)"
4,9,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:25.303'),)"
4,9,,,Satellite3,"(('18 Aug 2018 04:24:16.913', '18 Aug 2018 04:36:32.554'),)"
4,9,,,Satellite4,"(('18 Aug 2018 04:34:53.713', '18 Aug 2018 04:42:29.915'),)"
4,9,,,Satellite5,"(('18 Aug 2018 04:02:43.826', '18 Aug 2018 04:17:25.005'),)"
4,9,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:49.507'),)"
4,9,,,Satellite7,"(('18 Aug 2018 04:37:48.842', '18 Aug 2018 04:49:53.100'),)"
4,10,,,Satellite1,"(('18 Aug 2018 04:09:16.530', '18 Aug 2018 04:23:11.984'),)"
4,10,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:01:52.577'),)"
4,10,,,Satellite3,"(('18 Aug 2018 04:37:49.184', '18 Aug 2018 04:51:40.722'),)"
4,10,,,Satellite5,"(('18 Aug 2018 04:17:20.340', '18 Aug 2018 04:31:16.618'),)"
4,10,,,Satellite6,"(('18 Aug 2018 04:06:05.613', '18 Aug 2018 04:15:58.340'),)"
4,10,,,Satellite7,"(('18 Aug 2018 04:51:14.174', '18 Aug 2018 04:59:59.000'),)"
4,11,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:12:14.216'),)"
4,11,,,Satellite3,"(('18 Aug 2018 04:27:41.893', '18 Aug 2018 04:40:23.907'),)"
4,11,,,Satellite5,"(('18 Aug 2018 04:06:09.853', '18 Aug 2018 04:21:02.558'),)"
4,11,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:07:04.497'),)"
4,11,,,Satellite7,"(('18 Aug 2018 04:41:04.103', '18 Aug 2018 04:53:37.888'),)"
4,12,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:09:16.757'),)"
4,12,,,Satellite3,"(('18 Aug 2018 04:24:11.733', '18 Aug 2018 04:38:00.514'),)"
4,12,,,Satellite5,"(('18 Aug 2018 04:02:55.476', '18 Aug 2018 04:17:45.714'),)"
4,12,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:03:38.766'),)"
4,12,,,Satellite7,"(('18 Aug 2018 04:37:47.730', '18 Aug 2018 04:50:50.724'),)"
4,13,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:08:28.640'),)"
4,13,,,Satellite3,"(('18 Aug 2018 04:25:49.161', '18 Aug 2018 04:38:44.404'),)"
4,13,,,Satellite5,"(('18 Aug 2018 04:05:35.939', '18 Aug 2018 04:15:42.871'),)"
4,13,,,Satellite7,"(('18 Aug 2018 04:39:50.307', '18 Aug 2018 04:50:17.134'),)"
4,14,,,Satellite4,"(('18 Aug 2018 04:44:20.659', '18 Aug 2018 04:54:47.618'),)"
4,14,,,Satellite5,"(('18 Aug 2018 04:16:59.344', '18 Aug 2018 04:22:56.612'),)"
4,14,,,Satellite6,"(('18 Aug 2018 04:02:54.352', '18 Aug 2018 04:11:22.165'),)"
4,15,,,Satellite1,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:11:18.178'),)"
4,15,,,Satellite3,"(('18 Aug 2018 04:27:31.376', '18 Aug 2018 04:39:08.320'),)"
4,15,,,Satellite4,"(('18 Aug 2018 04:40:49.971', '18 Aug 2018 04:42:05.984'),)"
4,15,,,Satellite5,"(('18 Aug 2018 04:05:43.234', '18 Aug 2018 04:20:22.967'),)"
4,15,,,Satellite6,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:06:41.927'),)"
4,15,,,Satellite7,"(('18 Aug 2018 04:40:48.620', '18 Aug 2018 04:52:39.373'),)"
4,16,,,Satellite1,"(('18 Aug 2018 04:08:18.990', '18 Aug 2018 04:22:06.749'),)"
4,16,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:01:09.294'),)"
4,16,,,Satellite3,"(('18 Aug 2018 04:37:24.285', '18 Aug 2018 04:49:58.995'),)"
4,16,,,Satellite5,"(('18 Aug 2018 04:15:52.309', '18 Aug 2018 04:30:40.877'),)"
4,16,,,Satellite6,"(('18 Aug 2018 04:03:55.932', '18 Aug 2018 04:16:09.746'),)"
4,16,,,Satellite7,"(('18 Aug 2018 04:50:21.806', '18 Aug 2018 04:59:59.000'),)"
4,17,,,Satellite1,"(('18 Aug 2018 04:08:33.536', '18 Aug 2018 04:20:38.722'),)"
4,17,,,Satellite2,"(('18 Aug 2018 04:00:00.000', '18 Aug 2018 04:00:10.594'),)"
4,17,,,Satellite3,"(('18 Aug 2018 04:38:43.774', '18 Aug 2018 04:47:17.847'),)"
4,17,,,Satellite5,"(('18 Aug 2018 04:15:29.881', '18 Aug 2018 04:29:53.839'),)"
4,17,,,Satellite6,"(('18 Aug 2018 04:03:01.523', '18 Aug 2018 04:16:03.433'),)"
4,17,,,Satellite7,"(('18 Aug 2018 04:50:48.009', '18 Aug 2018 04:59:59.000'),)"
